"logZ","niter","error","relative_error","below_tolerance","method","mu","nu","max_iter","eps","true_value"
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-10,0.650381428694226
0.650381,26,5.07836e-11,2.65012e-11,1,"ST",0.5,0.1,1e+05,1e-10,0.650381428694226
0.650381,25,6.9795e-11,3.64223e-11,1,"errorBounding",0.5,0.1,1e+05,1e-10,0.650381428694226
0.650381,26,1.40979e-10,7.35696e-11,0,"brms",0.5,0.1,1e+05,1e-10,0.650381428694226
0.650381,26,5.07838e-11,2.65014e-11,1,"brms_bulk",0.5,0.1,1e+05,1e-10,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-11,0.650381428694226
0.650381,29,2.32237e-12,1.21192e-12,1,"ST",0.5,0.1,1e+05,1e-11,0.650381428694226
0.650381,27,9.03013e-12,4.71234e-12,1,"errorBounding",0.5,0.1,1e+05,1e-11,0.650381428694226
0.650381,29,6.51756e-12,3.40117e-12,1,"brms",0.5,0.1,1e+05,1e-11,0.650381428694226
0.650381,29,2.32237e-12,1.21192e-12,1,"brms_bulk",0.5,0.1,1e+05,1e-11,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-12,0.650381428694226
0.650381,31,2.91466e-13,1.52101e-13,1,"ST",0.5,0.1,1e+05,1e-12,0.650381428694226
0.650381,30,4.08478e-13,2.13163e-13,1,"errorBounding",0.5,0.1,1e+05,1e-12,0.650381428694226
0.650381,31,8.24827e-13,4.30433e-13,1,"brms",0.5,0.1,1e+05,1e-12,0.650381428694226
0.650381,31,2.91679e-13,1.52212e-13,1,"brms_bulk",0.5,0.1,1e+05,1e-12,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-13,0.650381428694226
0.650381,33,3.55291e-14,1.85407e-14,1,"ST",0.5,0.1,1e+05,1e-13,0.650381428694226
0.650381,32,5.04215e-14,2.63123e-14,1,"errorBounding",0.5,0.1,1e+05,1e-13,0.650381428694226
0.650381,33,1.02758e-13,5.36238e-14,0,"brms",0.5,0.1,1e+05,1e-13,0.650381428694226
0.650381,33,3.57418e-14,1.86517e-14,1,"brms_bulk",0.5,0.1,1e+05,1e-13,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-14,0.650381428694226
0.650381,35,3.61673e-15,1.88738e-15,1,"ST",0.5,0.1,1e+05,1e-14,0.650381428694226
0.650381,34,5.53147e-15,2.88658e-15,1,"errorBounding",0.5,0.1,1e+05,1e-14,0.650381428694226
0.650381,35,1.21267e-14,6.32827e-15,0,"brms",0.5,0.1,1e+05,1e-14,0.650381428694226
0.650381,35,4.04223e-15,2.10942e-15,1,"brms_bulk",0.5,0.1,1e+05,1e-14,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-15,0.650381428694226
0.650381,38,-6.38247e-16,-3.33067e-16,1,"ST",0.5,0.1,1e+05,1e-15,0.650381428694226
0.650381,36,0,0,1,"errorBounding",0.5,0.1,1e+05,1e-15,0.650381428694226
0.650381,38,-2.12749e-16,-1.11022e-16,1,"brms",0.5,0.1,1e+05,1e-15,0.650381428694226
0.650381,38,-4.25498e-16,-2.22045e-16,1,"brms_bulk",0.5,0.1,1e+05,1e-15,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-16,0.650381428694226
0.650381,40,-6.38247e-16,-3.33067e-16,0,"ST",0.5,0.1,1e+05,1e-16,0.650381428694226
0.650381,38,-6.38247e-16,-3.33067e-16,0,"errorBounding",0.5,0.1,1e+05,1e-16,0.650381428694226
0.650381,40,-4.25498e-16,-2.22045e-16,0,"brms",0.5,0.1,1e+05,1e-16,0.650381428694226
0.650381,40,-6.38247e-16,-3.33067e-16,0,"brms_bulk",0.5,0.1,1e+05,1e-16,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-17,0.650381428694226
0.650381,42,-8.50996e-16,-4.44089e-16,0,"ST",0.5,0.1,1e+05,1e-17,0.650381428694226
0.650381,41,-8.50996e-16,-4.44089e-16,0,"errorBounding",0.5,0.1,1e+05,1e-17,0.650381428694226
0.650381,42,-8.50996e-16,-4.44089e-16,0,"brms",0.5,0.1,1e+05,1e-17,0.650381428694226
0.650381,42,-6.38247e-16,-3.33067e-16,0,"brms_bulk",0.5,0.1,1e+05,1e-17,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-18,0.650381428694226
0.650381,44,-6.38247e-16,-3.33067e-16,0,"ST",0.5,0.1,1e+05,1e-18,0.650381428694226
0.650381,43,-6.38247e-16,-3.33067e-16,0,"errorBounding",0.5,0.1,1e+05,1e-18,0.650381428694226
0.650381,44,-8.50996e-16,-4.44089e-16,0,"brms",0.5,0.1,1e+05,1e-18,0.650381428694226
0.650381,44,-6.38247e-16,-3.33067e-16,0,"brms_bulk",0.5,0.1,1e+05,1e-18,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-19,0.650381428694226
0.650381,46,-8.50996e-16,-4.44089e-16,0,"ST",0.5,0.1,1e+05,1e-19,0.650381428694226
0.650381,45,-8.50996e-16,-4.44089e-16,0,"errorBounding",0.5,0.1,1e+05,1e-19,0.650381428694226
0.650381,46,-8.50996e-16,-4.44089e-16,0,"brms",0.5,0.1,1e+05,1e-19,0.650381428694226
0.650381,46,-6.38247e-16,-3.33067e-16,0,"brms_bulk",0.5,0.1,1e+05,1e-19,0.650381428694226
NA,NA,0,0,1,"Gaunt",0.5,0.1,1e+05,1e-20,0.650381428694226
0.650381,48,-8.50996e-16,-4.44089e-16,0,"ST",0.5,0.1,1e+05,1e-20,0.650381428694226
0.650381,47,-8.50996e-16,-4.44089e-16,0,"errorBounding",0.5,0.1,1e+05,1e-20,0.650381428694226
0.650381,48,-8.50996e-16,-4.44089e-16,0,"brms",0.5,0.1,1e+05,1e-20,0.650381428694226
0.650381,48,-6.38247e-16,-3.33067e-16,0,"brms_bulk",0.5,0.1,1e+05,1e-20,0.650381428694226
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,0.1,2.03375906097148
2.00152,15,0.242483,0.0317272,0,"ST",1,0.1,1e+05,0.1,2.03375906097148
2.02293,16,0.0823088,0.0107695,1,"errorBounding",1,0.1,1e+05,0.1,2.03375906097148
1.99058,15,0.323014,0.042264,0,"brms",1,0.1,1e+05,0.1,2.03375906097148
2.00152,15,0.242483,0.0317272,0,"brms_bulk",1,0.1,1e+05,0.1,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,0.01,2.03375906097148
2.03106,23,0.0205632,0.00269055,0,"ST",1,0.1,1e+05,0.01,2.03375906097148
2.03284,24,0.00703513,0.000920496,1,"errorBounding",1,0.1,1e+05,0.01,2.03375906097148
2.03003,23,0.0284142,0.00371779,0,"brms",1,0.1,1e+05,0.01,2.03375906097148
2.03106,23,0.0205632,0.00269055,0,"brms_bulk",1,0.1,1e+05,0.01,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,0.001,2.03375906097148
2.03351,30,0.00193652,0.00025338,0,"ST",1,0.1,1e+05,0.001,2.03375906097148
2.03367,31,0.00065785,8.60749e-05,1,"errorBounding",1,0.1,1e+05,0.001,2.03375906097148
2.0334,30,0.00274069,0.000358599,0,"brms",1,0.1,1e+05,0.001,2.03375906097148
2.03351,30,0.00193652,0.00025338,0,"brms_bulk",1,0.1,1e+05,0.001,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-04,2.03375906097148
2.03373,36,0.000226904,2.96888e-05,0,"ST",1,0.1,1e+05,1e-04,2.03375906097148
2.03375,37,7.64394e-05,1.00015e-05,1,"errorBounding",1,0.1,1e+05,1e-04,2.03375906097148
2.03372,36,0.000326577,4.27303e-05,0,"brms",1,0.1,1e+05,1e-04,2.03375906097148
2.03373,36,0.000226904,2.96888e-05,0,"brms_bulk",1,0.1,1e+05,1e-04,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-05,2.03375906097148
2.03376,43,1.65669e-05,2.16766e-06,0,"ST",1,0.1,1e+05,1e-05,2.03375906097148
2.03376,43,8.09634e-06,1.05935e-06,1,"errorBounding",1,0.1,1e+05,1e-05,2.03375906097148
2.03376,43,2.42446e-05,3.17224e-06,0,"brms",1,0.1,1e+05,1e-05,2.03375906097148
2.03376,43,1.65669e-05,2.16766e-06,0,"brms_bulk",1,0.1,1e+05,1e-05,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-06,2.03375906097148
2.03376,49,1.61387e-06,2.11163e-07,0,"ST",1,0.1,1e+05,1e-06,2.03375906097148
2.03376,49,7.91696e-07,1.03588e-07,1,"errorBounding",1,0.1,1e+05,1e-06,2.03375906097148
2.03376,49,2.39121e-06,3.12872e-07,0,"brms",1,0.1,1e+05,1e-06,2.03375906097148
2.03376,49,1.61387e-06,2.11163e-07,0,"brms_bulk",1,0.1,1e+05,1e-06,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-07,2.03375906097148
2.03376,55,1.46677e-07,1.91916e-08,0,"ST",1,0.1,1e+05,1e-07,2.03375906097148
2.03376,55,7.21554e-08,9.44101e-09,1,"errorBounding",1,0.1,1e+05,1e-07,2.03375906097148
2.03376,55,2.19735e-07,2.87507e-08,0,"brms",1,0.1,1e+05,1e-07,2.03375906097148
2.03376,55,1.46677e-07,1.91916e-08,0,"brms_bulk",1,0.1,1e+05,1e-07,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-08,2.03375906097148
2.03376,60,1.89528e-08,2.47983e-09,0,"ST",1,0.1,1e+05,1e-08,2.03375906097148
2.03376,60,9.34056e-09,1.22214e-09,1,"errorBounding",1,0.1,1e+05,1e-08,2.03375906097148
2.03376,60,2.8631e-08,3.74616e-09,0,"brms",1,0.1,1e+05,1e-08,2.03375906097148
2.03376,60,1.89528e-08,2.47983e-09,0,"brms_bulk",1,0.1,1e+05,1e-08,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-09,2.03375906097148
2.03376,66,1.54365e-09,2.01975e-10,0,"ST",1,0.1,1e+05,1e-09,2.03375906097148
2.03376,66,7.62107e-10,9.97162e-11,1,"errorBounding",1,0.1,1e+05,1e-09,2.03375906097148
2.03376,66,2.35343e-09,3.07929e-10,0,"brms",1,0.1,1e+05,1e-09,2.03375906097148
2.03376,66,1.54365e-09,2.01975e-10,0,"brms_bulk",1,0.1,1e+05,1e-09,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-10,2.03375906097148
2.03376,71,1.83453e-10,2.40035e-11,0,"ST",1,0.1,1e+05,1e-10,2.03375906097148
2.03376,71,9.06895e-11,1.18661e-11,1,"errorBounding",1,0.1,1e+05,1e-10,2.03375906097148
2.03376,71,2.81667e-10,3.68541e-11,0,"brms",1,0.1,1e+05,1e-10,2.03375906097148
2.03376,71,1.83453e-10,2.40035e-11,0,"brms_bulk",1,0.1,1e+05,1e-10,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-11,2.03375906097148
2.03376,77,1.36374e-11,1.78435e-12,0,"ST",1,0.1,1e+05,1e-11,2.03375906097148
2.03376,77,6.75759e-12,8.84182e-13,1,"errorBounding",1,0.1,1e+05,1e-11,2.03375906097148
2.03376,77,2.10941e-11,2.76001e-12,0,"brms",1,0.1,1e+05,1e-11,2.03375906097148
2.03376,77,1.36374e-11,1.78435e-12,0,"brms_bulk",1,0.1,1e+05,1e-11,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-12,2.03375906097148
2.03376,82,1.52733e-12,1.9984e-13,0,"ST",1,0.1,1e+05,1e-12,2.03375906097148
2.03376,82,7.67059e-13,1.00364e-13,1,"errorBounding",1,0.1,1e+05,1e-12,2.03375906097148
2.03376,82,2.36906e-12,3.09974e-13,0,"brms",1,0.1,1e+05,1e-12,2.03375906097148
2.03376,82,1.52733e-12,1.9984e-13,0,"brms_bulk",1,0.1,1e+05,1e-12,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-13,2.03375906097148
2.03376,87,1.8328e-13,2.39808e-14,0,"ST",1,0.1,1e+05,1e-13,2.03375906097148
2.03376,87,1.01822e-13,1.33227e-14,0,"errorBounding",1,0.1,1e+05,1e-13,2.03375906097148
2.03376,87,2.78314e-13,3.64153e-14,0,"brms",1,0.1,1e+05,1e-13,2.03375906097148
2.03376,87,1.8328e-13,2.39808e-14,0,"brms_bulk",1,0.1,1e+05,1e-13,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-14,2.03375906097148
2.03376,92,3.73347e-14,4.88498e-15,0,"ST",1,0.1,1e+05,1e-14,2.03375906097148
2.03376,92,3.05466e-14,3.9968e-15,0,"errorBounding",1,0.1,1e+05,1e-14,2.03375906097148
2.03376,92,4.7517e-14,6.21725e-15,0,"brms",1,0.1,1e+05,1e-14,2.03375906097148
2.03376,92,3.73347e-14,4.88498e-15,0,"brms_bulk",1,0.1,1e+05,1e-14,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-15,2.03375906097148
2.03376,98,2.37585e-14,3.10862e-15,0,"ST",1,0.1,1e+05,1e-15,2.03375906097148
2.03376,97,2.37585e-14,3.10862e-15,0,"errorBounding",1,0.1,1e+05,1e-15,2.03375906097148
2.03376,98,2.37585e-14,3.10862e-15,0,"brms",1,0.1,1e+05,1e-15,2.03375906097148
2.03376,98,2.03644e-14,2.66454e-15,0,"brms_bulk",1,0.1,1e+05,1e-15,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-16,2.03375906097148
2.03376,103,2.03644e-14,2.66454e-15,0,"ST",1,0.1,1e+05,1e-16,2.03375906097148
2.03376,102,2.03644e-14,2.66454e-15,0,"errorBounding",1,0.1,1e+05,1e-16,2.03375906097148
2.03376,103,2.03644e-14,2.66454e-15,0,"brms",1,0.1,1e+05,1e-16,2.03375906097148
2.03376,103,2.03644e-14,2.66454e-15,0,"brms_bulk",1,0.1,1e+05,1e-16,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-17,2.03375906097148
2.03376,107,2.03644e-14,2.66454e-15,0,"ST",1,0.1,1e+05,1e-17,2.03375906097148
2.03376,107,2.03644e-14,2.66454e-15,0,"errorBounding",1,0.1,1e+05,1e-17,2.03375906097148
2.03376,107,2.03644e-14,2.66454e-15,0,"brms",1,0.1,1e+05,1e-17,2.03375906097148
2.03376,107,2.03644e-14,2.66454e-15,0,"brms_bulk",1,0.1,1e+05,1e-17,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-18,2.03375906097148
2.03376,112,2.03644e-14,2.66454e-15,0,"ST",1,0.1,1e+05,1e-18,2.03375906097148
2.03376,112,2.03644e-14,2.66454e-15,0,"errorBounding",1,0.1,1e+05,1e-18,2.03375906097148
2.03376,112,2.03644e-14,2.66454e-15,0,"brms",1,0.1,1e+05,1e-18,2.03375906097148
2.03376,112,2.03644e-14,2.66454e-15,0,"brms_bulk",1,0.1,1e+05,1e-18,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-19,2.03375906097148
2.03376,117,2.03644e-14,2.66454e-15,0,"ST",1,0.1,1e+05,1e-19,2.03375906097148
2.03376,117,2.03644e-14,2.66454e-15,0,"errorBounding",1,0.1,1e+05,1e-19,2.03375906097148
2.03376,117,2.03644e-14,2.66454e-15,0,"brms",1,0.1,1e+05,1e-19,2.03375906097148
2.03376,117,2.03644e-14,2.66454e-15,0,"brms_bulk",1,0.1,1e+05,1e-19,2.03375906097148
NA,NA,0,0,1,"Gaunt",1,0.1,1e+05,1e-20,2.03375906097148
2.03376,122,2.03644e-14,2.66454e-15,0,"ST",1,0.1,1e+05,1e-20,2.03375906097148
2.03376,122,2.03644e-14,2.66454e-15,0,"errorBounding",1,0.1,1e+05,1e-20,2.03375906097148
2.03376,122,2.03644e-14,2.66454e-15,0,"brms",1,0.1,1e+05,1e-20,2.03375906097148
2.03376,122,2.03644e-14,2.66454e-15,0,"brms_bulk",1,0.1,1e+05,1e-20,2.03375906097148
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,0.1,9.56133577079242
9.56128,177,0.743066,5.23109e-05,0,"ST",1.5,0.1,1e+05,0.1,9.56133577079242
9.56133,189,0.0848961,5.97657e-06,1,"errorBounding",1.5,0.1,1e+05,0.1,9.56133577079242
9.56128,177,0.834776,5.87672e-05,0,"brms",1.5,0.1,1e+05,0.1,9.56133577079242
9.56128,177,0.743066,5.23109e-05,0,"brms_bulk",1.5,0.1,1e+05,0.1,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,0.01,9.56133577079242
9.56133,196,0.0739192,5.20382e-06,0,"ST",1.5,0.1,1e+05,0.01,9.56133577079242
9.56134,207,0.00868784,6.11613e-07,1,"errorBounding",1.5,0.1,1e+05,0.01,9.56133577079242
9.56133,196,0.0838374,5.90205e-06,0,"brms",1.5,0.1,1e+05,0.01,9.56133577079242
9.56133,196,0.0739192,5.20382e-06,0,"brms_bulk",1.5,0.1,1e+05,0.01,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,0.001,9.56133577079242
9.56134,215,0.0061852,4.3543e-07,0,"ST",1.5,0.1,1e+05,0.001,9.56133577079242
9.56134,224,0.00087903,6.18826e-08,1,"errorBounding",1.5,0.1,1e+05,0.001,9.56133577079242
9.56134,215,0.00707672,4.98192e-07,0,"brms",1.5,0.1,1e+05,0.001,9.56133577079242
9.56134,215,0.0061852,4.3543e-07,0,"brms_bulk",1.5,0.1,1e+05,0.001,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-04,9.56133577079242
9.56134,232,0.000586917,4.13182e-08,0,"ST",1.5,0.1,1e+05,1e-04,9.56133577079242
9.56134,240,9.08485e-05,6.39561e-09,1,"errorBounding",1.5,0.1,1e+05,1e-04,9.56133577079242
9.56134,232,0.0006764,4.76177e-08,0,"brms",1.5,0.1,1e+05,1e-04,9.56133577079242
9.56134,232,0.000586917,4.13182e-08,0,"brms_bulk",1.5,0.1,1e+05,1e-04,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-05,9.56133577079242
9.56134,248,5.7375e-05,4.03912e-09,0,"ST",1.5,0.1,1e+05,1e-05,9.56133577079242
9.56134,256,8.47131e-06,5.96369e-10,1,"errorBounding",1.5,0.1,1e+05,1e-05,9.56133577079242
9.56134,248,6.65465e-05,4.68479e-09,0,"brms",1.5,0.1,1e+05,1e-05,9.56133577079242
9.56134,248,5.7375e-05,4.03912e-09,0,"brms_bulk",1.5,0.1,1e+05,1e-05,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-06,9.56133577079242
9.56134,263,5.92777e-06,4.17307e-10,0,"ST",1.5,0.1,1e+05,1e-06,9.56133577079242
9.56134,271,8.39319e-07,5.9087e-11,1,"errorBounding",1.5,0.1,1e+05,1e-06,9.56133577079242
9.56134,263,6.91427e-06,4.86756e-10,0,"brms",1.5,0.1,1e+05,1e-06,9.56133577079242
9.56134,263,5.92777e-06,4.17307e-10,0,"brms_bulk",1.5,0.1,1e+05,1e-06,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-07,9.56133577079242
9.56134,278,5.64281e-07,3.97247e-11,0,"ST",1.5,0.1,1e+05,1e-07,9.56133577079242
9.56134,285,9.05101e-08,6.37179e-12,1,"errorBounding",1.5,0.1,1e+05,1e-07,9.56133577079242
9.56134,278,6.6168e-07,4.65814e-11,0,"brms",1.5,0.1,1e+05,1e-07,9.56133577079242
9.56134,278,5.64281e-07,3.97247e-11,0,"brms_bulk",1.5,0.1,1e+05,1e-07,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-08,9.56133577079242
9.56134,293,4.99862e-08,3.51896e-12,0,"ST",1.5,0.1,1e+05,1e-08,9.56133577079242
9.56134,299,9.43707e-09,6.64357e-13,1,"errorBounding",1.5,0.1,1e+05,1e-08,9.56133577079242
9.56134,293,5.88681e-08,4.14424e-12,0,"brms",1.5,0.1,1e+05,1e-08,9.56133577079242
9.56134,293,4.99862e-08,3.51896e-12,0,"brms_bulk",1.5,0.1,1e+05,1e-08,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-09,9.56133577079242
9.56134,307,5.17273e-09,3.64153e-13,0,"ST",1.5,0.1,1e+05,1e-09,9.56133577079242
9.56134,313,1.23641e-09,8.70415e-14,0,"errorBounding",1.5,0.1,1e+05,1e-09,9.56133577079242
9.56134,307,6.08111e-09,4.28102e-13,0,"brms",1.5,0.1,1e+05,1e-09,9.56133577079242
9.56134,307,5.17273e-09,3.64153e-13,0,"brms_bulk",1.5,0.1,1e+05,1e-09,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-10,9.56133577079242
9.56134,320,8.83148e-10,6.21725e-14,0,"ST",1.5,0.1,1e+05,1e-10,9.56133577079242
9.56134,326,4.79423e-10,3.37508e-14,0,"errorBounding",1.5,0.1,1e+05,1e-10,9.56133577079242
9.56134,320,1.00931e-09,7.10543e-14,0,"brms",1.5,0.1,1e+05,1e-10,9.56133577079242
9.56134,320,8.83148e-10,6.21725e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-10,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-11,9.56133577079242
9.56134,334,4.28958e-10,3.01981e-14,0,"ST",1.5,0.1,1e+05,1e-11,9.56133577079242
9.56134,339,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-11,9.56133577079242
9.56134,334,4.54191e-10,3.19744e-14,0,"brms",1.5,0.1,1e+05,1e-11,9.56133577079242
9.56134,334,4.28958e-10,3.01981e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-11,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-12,9.56133577079242
9.56134,347,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-12,9.56133577079242
9.56134,352,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-12,9.56133577079242
9.56134,347,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-12,9.56133577079242
9.56134,347,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-12,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-13,9.56133577079242
9.56134,359,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-13,9.56133577079242
9.56134,364,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-13,9.56133577079242
9.56134,359,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-13,9.56133577079242
9.56134,359,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-13,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-14,9.56133577079242
9.56134,372,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-14,9.56133577079242
9.56134,377,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-14,9.56133577079242
9.56134,372,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-14,9.56133577079242
9.56134,372,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-14,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-15,9.56133577079242
9.56134,384,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-15,9.56133577079242
9.56134,389,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-15,9.56133577079242
9.56134,384,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-15,9.56133577079242
9.56134,384,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-15,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-16,9.56133577079242
9.56134,396,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-16,9.56133577079242
9.56134,401,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-16,9.56133577079242
9.56134,396,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-16,9.56133577079242
9.56134,396,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-16,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-17,9.56133577079242
9.56134,408,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-17,9.56133577079242
9.56134,412,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-17,9.56133577079242
9.56134,408,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-17,9.56133577079242
9.56134,408,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-17,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-18,9.56133577079242
9.56134,420,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-18,9.56133577079242
9.56134,424,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-18,9.56133577079242
9.56134,420,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-18,9.56133577079242
9.56134,420,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-18,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-19,9.56133577079242
9.56134,431,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-19,9.56133577079242
9.56134,435,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-19,9.56133577079242
9.56134,431,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-19,9.56133577079242
9.56134,431,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-19,9.56133577079242
9.56151,NA,-2.54532,-0.000179187,0,"Gaunt",1.5,0.1,1e+05,1e-20,9.56133577079242
9.56134,443,3.78492e-10,2.66454e-14,0,"ST",1.5,0.1,1e+05,1e-20,9.56133577079242
9.56134,447,3.78492e-10,2.66454e-14,0,"errorBounding",1.5,0.1,1e+05,1e-20,9.56133577079242
9.56134,443,4.03725e-10,2.84217e-14,0,"brms",1.5,0.1,1e+05,1e-20,9.56133577079242
9.56134,443,3.78492e-10,2.66454e-14,0,"brms_bulk",1.5,0.1,1e+05,1e-20,9.56133577079242
107.497,NA,-2.81008e+37,-5.7986e-10,0,"Gaunt",2,0.1,1e+05,0.1,107.497094713567
107.497,2803,-1.37735e+33,-2.84217e-14,0,"ST",2,0.1,1e+05,0.1,107.497094713567
